,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Date
1232,6778723.28,6543483.52,6391133.01,6356014.1,6633166.22,7186503.18,7346680.2,7775470.81,8266462.64,8605850.4,8928701.62,9119418.05,8962278.31,9036101.98,9188112.34,9141605.59,9018554.12,8757033.49,9408428.76,9712150.06,9466061.31,8926185.77,8162406.67,7422938.72,2018-05-17
1233,6878224.36,6638879.1,6490580.34,6435984.63,6661106.45,7108495.92,7314899.05,7777527.9,8310322.47,8613557.81,8894278.88,9131298.08,8928849.94,8915386.34,9018453.88,8906745.47,8722816.38,8567411.19,9248754.17,9408628.26,9180523.03,8678837.27,7989843.63,7360138.38,2018-05-18
1234,6927802.89,6637482.7,6468881.29,6408871.81,6503549.56,6621134.73,6786350.41,7304941.47,7792466.95,8110382.9,8408828.01,8553156.6,8431444.6,8297269.06,8133329.68,8018977.76,7885103.85,7961765.43,8746594.08,8969665.83,8674297.74,8177072.44,7564361.53,6990098.56,2018-05-19
1235,6567164.57,6285318.97,6084989.41,5979705.4,5958018.73,5853326.48,5736958.54,6087684.41,6489158.82,6821568.9,7031826.09,7259144.74,7376040.86,7338214.04,7219354.59,7093499.29,7027162.94,7111523.11,8091035.38,8499317.79,8397917.22,8020030.58,7432597.41,6804002.15,2018-05-20
1236,6394788.31,6192474.96,6000337.27,5968221.72,6260600.11,6949695.49,7117529.37,7536206.17,7983177.2,8228648.98,8501379.76,8712587.97,8502667.42,8514390.32,8675586.2,8692776.6,8590669.24,8440211.14,9068957.78,9354895.48,9054524.02,8566961.5,7779890.44,7062216.06,2018-05-21
1237,6617345.75,6370371.31,6228727.21,6184260.63,6488145.57,7098713.49,7281944.93,7679245.41,8184486.83,8423099.13,8739795.21,8952552.1,8739108.98,8827240.53,8993999.91,8993787.33,8845201.78,8626841.04,9214338.16,9505216.28,9217080.87,8749297.55,7904638.96,7177744.83,2018-05-22
1238,6739543.06,6476918.53,6349220.25,6296514.18,6570396.96,7157763.96,7356897.91,7715584.19,8180874.75,8477390.74,8780307.81,9022598.79,8829561.13,8861268.46,8923749.25,8892922.2,8787179.88,8542981.89,9279559.68,9596394.7,9329809.07,8764631.78,7949102.7,7233064.48,2018-05-23
1239,6805890.79,6532390.66,6392577.48,6345344.44,6589015.13,7154028.43,7310260.41,7704440.37,8158359.51,8457817.5,8781115.88,9014830.25,8755592.11,8813175.9,8946694.92,8900219.61,8780199.39,8600356.84,9267928.68,9455897.9,9304390.83,8737954.58,7947370.18,7210948.82,2018-05-24
1240,6764200.49,6541099.41,6387877.55,6344169.49,6565756.27,7076514.7,7255636.3,7746587.59,8306313.01,8608908.63,8956708.88,9178712.73,9006400.32,9058029.89,9215136.42,9166579.36,9018797.82,8735546.7,9344382.72,9552015.47,9283644.14,8798152.7,8089666.79,7487063.03,2018-05-25
1241,7004091.61,6743430.33,6562952.04,6447720.93,6507678.69,6602108.29,6783755.05,7334111.05,7794795.42,8148709.33,8425110.92,8592018.85,8503456.17,8308124.33,8088414.65,7966808.88,7777158.4,7719945.08,8475456.04,8740604.55,8486443.11,8015237.8,7460942.02,6889260.72,2018-05-26
1242,6440388.06,6161168.31,5985268.85,5873007.58,5868899.38,5839721.74,5781986.32,6103638.23,6525063.76,6758332.05,7006034.14,7158975.93,7237550.14,7119138.29,6979940.27,6912517.81,6968281.51,7136900.41,7887518.05,8276395.93,8130816.25,7699045.66,7227227.47,6691665.15,2018-05-27
1243,6353134.9,6132237.52,6009787.5,5964444.98,6239051.63,6790572.23,7015531.45,7479176.38,7999988.63,8307385.94,8671806.88,8861557.33,8696710.42,8713221.91,8866315.64,8889580.51,8744282.01,8511465.36,9115500.94,9304537.78,9203910.79,8631573.64,7773836.02,7028204.15,2018-05-28
1244,6645423.93,6421696.82,6314795.7,6263948.67,6483359.5,7082076.39,7181349.34,7654823.33,8163762.09,8475475.72,8767059.76,9016656.57,8842127.56,8895448.57,9104167.62,9065025.31,8926778.51,8755525.12,9387970.5,9701976.24,9453190.9,8898044.74,8080294.92,7368364.8,2018-05-29
1245,6856889.95,6622840.2,6477341.57,6435463.53,6685936.57,7189850.73,7339708.87,7761856.69,8272821.49,8556997.22,8897796.41,9108704.75,8902271.89,8962814.48,9113344.04,9082475.95,8976597.7,8705082.74,9311128.38,9631313.46,9368696.17,8825294.32,7988340.88,7258817.35,2018-05-30
1246,6824512.77,6602963.5,6431328.74,6394228.35,6672333.33,7181718.21,7324238.19,7770436.92,8290881.29,8400066.79,8829394.05,8983202.2,8873909.94,8968071.95,9204385.12,9253123.81,8976322.75,8711557.1,9285982.86,9586342.99,9387911.19,8977153.52,8190529.88,7458847.5,2018-05-31
1247,6976064.97,6742867.26,6566733.39,6512315.35,6741152.86,7185290.07,7337236.58,7834379.44,8251785.33,8465077.12,8791453.56,8980540.16,8783941.04,8891243.38,9085489.16,8963713.3,8779573.38,8551010.47,8998890.61,9199199.53,8920516.89,8474237.65,7858428.63,7233576.3,2018-06-01
1248,6783034.27,6507894.39,6342729.41,6291490.24,6399332.95,6488852.83,6668917.49,7233719.7,7811575.92,8160577.58,8449799.55,8616620.57,8550552.25,8412075.32,8249503.26,8147729.6,7999861.18,7965507.89,8750592.36,9122783.49,8880882.39,8374953.16,7734854.65,7199813.89,2018-06-02
1249,6781038.11,6495445.42,6291937.44,6153762.57,6104802.54,5979423.16,5802675.49,6082167.21,6441456.58,6759689.31,7040745.89,7238110.09,7304911.12,7251804.36,7183615.47,7125760.93,7039610.46,7078019.12,7995576.01,8431844.97,8290796.96,7978922.41,7436152.39,6928836.21,2018-06-03
1250,6537736.03,6284367.34,6134615.14,6031441.33,6009856.62,5877832.05,5821674.36,6181738.51,6623520.89,6992908.61,7397292.69,7663602.83,7791018.55,7721587.52,7575737.97,7478010.44,7365438.41,7418857.25,8376410.79,8854515.32,8700312.86,8259976.93,7631133.66,7030611.63,2018-06-04
1251,6650915.92,6390924.95,6259825.74,6186885.77,6496176.73,7069921.64,7235987.2,7710302.92,8230348.41,8503371.77,8918217.91,8952676.42,8931239.29,9008899.3,9021216.09,8977124.5,8939926.99,8784995.63,9283937.52,9527570.93,9281869.34,8895195.02,8121558.11,7404344.29,2018-06-05
1252,6924600.12,6640481.8,6530042.88,6465154.62,6704627.1,7203843.69,7373503.34,7782297.05,8383083.87,8718753.37,9064926.21,9265241.03,9105286.97,9175803.14,9333532.44,9191448.65,9092488.55,8850835.79,9498318.91,9843621.23,9559493.48,9054829.03,8244334.81,7451546.21,2018-06-06
1253,6916856.12,6694914.44,6575290.47,6592323.0,6835747.38,7377089.46,7504716.34,7923784.2,8422178.49,8646668.01,8983836.15,9252913.81,9066172.74,9165923.63,9323609.88,9286812.93,9138452.47,8919944.51,9511626.68,9913380.17,9673477.61,9102472.15,8373031.55,7671542.46,2018-06-07
1254,7157585.54,6850249.12,6699435.48,6662065.5,6878691.41,7314665.75,7506725.34,8005508.51,8562176.2,8808157.56,9122059.6,9365352.44,9159236.65,9219049.78,9449756.8,9454256.91,9251859.6,8966436.92,9546036.01,9847950.83,9605555.55,9075491.56,8469153.56,7764083.05,2018-06-08
1255,7246083.89,6956492.71,6783893.65,6669797.67,6751268.27,6833672.95,6946922.6,7536440.09,8111841.32,8497258.94,8821691.42,8969775.08,8855209.82,8693617.23,8525952.56,8389652.01,8204490.51,8112483.95,8936495.52,9194892.53,8952460.62,8530142.38,7909171.9,7364572.76,2018-06-09
1256,6870019.09,6581557.84,6412560.58,6273383.22,6202993.19,6106769.19,5987122.84,6292355.54,6635425.16,6922341.22,7180181.68,7326405.64,7465219.01,7406974.08,7279990.03,7171653.2,7063901.15,7083244.86,7945474.24,8295278.88,8133958.97,7825135.08,7455241.85,6983108.76,2018-06-10
1257,6592361.13,6340435.83,6176204.99,6066172.38,6059222.07,5987638.49,5884798.62,6213199.27,6655843.66,6989630.06,7272822.19,7507034.68,7584371.97,7525316.58,7359565.43,7261566.69,7152775.22,7289978.91,8140371.19,8558493.28,8373741.08,7997298.07,7371113.75,6779933.88,2018-06-11
1258,6476739.39,6219191.32,6074411.66,6022072.42,6316574.05,6843963.33,7072357.49,7584627.15,8135585.76,8425322.3,8756095.04,9054104.88,8961157.14,9046100.83,9199067.28,9208945.57,9087823.73,8789679.8,9338535.92,9731542.3,9547995.45,8998649.75,8219571.88,7484391.12,2018-06-12
1259,7017669.56,6741220.97,6569407.36,6558721.46,6749818.69,7182625.66,7364757.46,7880532.92,8415723.85,8655502.71,8965718.07,9218284.78,9071064.75,9133990.8,9311668.84,9312591.31,9181406.92,8965203.98,9502883.03,9739014.95,9485600.73,8930161.22,8194849.29,7457317.43,2018-06-13
1260,6987886.97,6718572.19,6556189.72,6513186.29,6734540.55,7200406.57,7457245.62,7935063.35,8498251.04,8777193.79,9105896.93,9316735.18,9092688.69,9049681.49,9076525.15,9024283.08,8877190.0,8687574.83,9226382.74,9540370.84,9313478.09,8717428.94,8022589.37,7277342.91,2018-06-14
1261,6787073.44,6494522.62,6381898.39,6411335.31,6593354.19,7017878.21,7289131.43,7843214.39,8355833.5,8656189.75,9001859.53,9209797.18,9074032.45,9139312.89,9298674.63,9203087.29,8978785.19,8716529.73,9241504.38,9364532.9,9147829.98,8811503.82,8189706.51,7532565.81,2018-06-15
1262,6986153.49,6721309.35,6556154.42,6456665.74,6527626.0,6613402.16,6781727.68,7412572.62,8065965.25,8461436.55,8787097.53,9004176.71,8902914.23,8711666.53,8540552.05,8360359.87,8090228.22,8018413.67,8700437.63,9100904.59,8865138.38,8386606.66,7840849.65,7231060.32,2018-06-16
1263,6789941.56,6526119.39,6322690.52,6192161.47,6155736.76,6103008.24,6056029.05,6392482.3,6744443.78,7093728.62,7396236.31,7589351.22,7599849.14,7497766.0,7393973.96,7240378.22,7235410.89,7275955.12,8017121.47,8499727.58,8388631.11,8028114.53,7525037.74,6991092.79,2018-06-17
1264,6523977.35,6273149.21,6151135.63,6137592.32,6333102.04,6660625.57,7016526.42,7680175.01,8253446.56,8642422.08,9006946.71,9326029.26,9183139.13,9180964.11,9257057.3,9157035.84,8962537.2,8741546.57,9260508.2,9539935.51,9328002.36,8805903.41,8104302.51,7429355.97,2018-06-18
1265,6903278.06,6664339.74,6527398.5,6492460.61,6666616.79,7006885.15,7371804.06,7732941.08,8044162.86,8594670.99,8943091.18,9177246.52,8995713.52,8962163.92,9044946.38,9073499.06,8919576.77,8660501.32,9162968.28,9470213.92,9261340.46,8667178.39,7917283.67,7185215.45,2018-06-19
1266,6722697.4,6507534.65,6374975.77,6332740.96,6489017.55,6795877.3,7092968.38,7692587.71,8212634.35,8542870.95,8879265.77,9124707.0,8965212.83,8908884.83,9068942.22,9066310.73,8924999.63,8655788.96,9183928.22,9521299.85,9299221.59,8797786.34,8136223.41,7418784.09,2018-06-20
1267,6665491.45,6424121.47,6292956.6,6236192.05,6424002.18,6715193.58,6999251.01,7591819.13,8311186.74,8569253.94,8925818.73,9143225.24,8961621.84,8955085.42,9183887.95,9153855.75,8973906.09,8663301.72,9175888.14,9518548.88,9277765.27,8823356.99,8135248.93,7412772.21,2018-06-21
1268,6956356.47,6694579.61,6505931.84,6470650.78,6652161.54,6905664.85,7177890.01,7873135.68,8446406.18,8751230.31,9046805.0,9277470.47,9135371.62,9132706.32,9282885.42,9262542.42,9036523.65,8721039.96,9158392.4,9493862.9,9255389.25,8712687.21,8115100.98,7491853.38,2018-06-22
1269,6996484.78,6733553.13,6549910.54,6465842.08,6535763.15,6593300.74,6717205.99,7321286.92,7934217.68,8320292.06,8615225.48,8816075.6,8709748.58,8588576.09,8479883.64,8314086.12,8128311.67,8015581.01,8716288.22,9133027.18,8908258.22,8388666.1,7853599.32,7350233.18,2018-06-23
1270,6900898.93,6650985.77,6421555.74,6308498.16,6262056.6,6152099.35,6008163.7,6358587.3,6765336.55,7119011.33,7445575.25,7689344.34,7681052.04,7304779.23,7159466.97,7017520.15,6913301.43,6922073.99,7634333.66,8183785.83,8101423.02,7782897.95,7295619.87,6806614.91,2018-06-24
1271,6482191.47,6272816.89,6164405.9,6123140.8,6311053.59,6600995.7,6907226.22,7516064.37,8079706.81,8360745.72,8704749.61,8898874.07,8755950.17,8753887.24,8890638.52,8889011.57,8711050.55,8404641.13,9013490.35,9411970.29,9122090.57,8592665.74,8002171.63,7381489.54,2018-06-25
1272,6868593.17,6641037.87,6490067.95,6447219.93,6594303.42,6852894.65,7157090.81,7796246.95,8363585.32,8696756.05,9024305.07,9205168.4,9043347.73,9106262.93,9195302.24,9098937.62,8938924.75,8684724.03,9208870.65,9570866.4,9307831.61,8740461.52,8081282.46,7371807.09,2018-06-26
1273,6880902.25,6630423.02,6462837.68,6407837.24,6576988.79,6897765.95,7212527.24,7811377.45,8350149.42,8723309.64,9029623.48,9218896.16,9089877.14,9127043.61,9184443.43,9133404.04,8885473.97,8644443.55,9183984.22,9535219.4,9240376.26,8755151.51,8034099.55,7333274.87,2018-06-27
1274,6775100.55,6537710.15,6394839.0,6349945.75,6546561.04,6853780.27,7174975.53,7911420.06,8510595.89,8360382.98,8503187.12,9178388.62,9022036.6,8959483.65,9069795.72,9017625.55,8831888.82,8579075.95,9139476.59,9502788.51,9250212.16,8745776.59,8029164.23,7350062.5,2018-06-28
1275,6911498.87,6631604.52,6492116.82,6456608.36,6580737.22,6814520.85,7051443.48,7613688.25,8204847.22,8544882.3,8888763.28,9104713.96,8982816.79,8948039.44,9020019.14,9002606.37,8833465.21,8583623.25,9050019.45,9353182.32,9090422.59,8697286.5,7989582.44,7386531.61,2018-06-29
1276,6952796.3,6676134.19,6527298.3,6448451.23,6506788.62,6594211.51,6682990.85,7199633.31,7805934.79,8211866.06,8487744.12,8620304.94,8501781.54,8364094.64,8250314.18,8093673.79,7853109.81,7759009.05,8349147.14,8740255.97,8562112.98,8094096.19,7514247.22,7009139.09,2018-06-30
1277,6573714.2,6310199.52,6181419.53,6025600.87,5970351.15,5908432.95,5779913.44,6077031.34,6465099.98,6815651.77,7010914.97,7166523.19,7216329.2,7133187.24,6934871.02,6809893.01,6758711.61,6823688.22,7591351.82,8074840.68,7941606.73,7606255.99,7142428.03,6657355.77,2018-07-01
1278,6271014.11,6034832.0,5874615.74,5759444.48,5775905.58,5711578.97,5642593.38,6043656.15,6504855.0,7021864.82,7304428.68,7535093.33,7590306.34,7524571.14,7328509.75,7210649.03,7053738.97,7104027.21,7827847.19,8362388.94,8192937.44,7803356.82,7208434.72,6674385.07,2018-07-02
1279,6346269.12,6104301.63,5902306.72,5895154.22,6122687.97,6555485.44,6817294.89,7420763.03,8025217.75,8331456.8,8642886.73,8909567.49,8742786.6,8334885.8,8322251.88,8223871.94,8531693.71,8395297.54,8806460.54,9335618.71,9130982.83,8638195.67,7872869.9,7229368.6,2018-07-03
1280,6790421.15,6523964.5,6355215.24,6341299.96,6504227.27,6828194.11,7000422.3,7563595.17,8113485.45,8457523.88,8769687.86,8982863.24,8834044.93,8860436.96,9012771.12,9000747.51,8842991.39,8566296.67,8997815.41,9476210.01,9255690.97,8815198.01,8089841.59,7412780.97,2018-07-04
1281,6909654.59,6641795.25,6485513.19,6465805.02,6670226.28,7014251.47,7210302.3,7775838.62,8330780.03,8665880.88,8964120.54,9207669.7,9049291.98,9106878.41,9232383.72,9197329.7,8951799.96,8633366.43,9120060.3,9580020.05,9334642.2,8856558.73,8138060.32,7469253.92,2018-07-05
1282,6976475.46,6706261.19,6551252.17,6505858.07,6693205.31,7056485.57,7239091.01,7816137.2,8413702.61,8773422.06,9085725.87,9294666.08,9100243.48,9205278.76,9374860.67,9210567.27,8975664.93,8696300.43,9171173.53,9502065.84,9282574.18,8859077.99,8167740.87,7554426.31,2018-07-06
1283,7073527.83,6799297.0,6599523.64,6463491.03,6578421.18,6696287.42,6832967.42,7422874.29,7979957.69,8380220.05,8720745.97,8902032.78,8746578.15,8584216.84,8438777.12,8331403.8,8123084.09,8058877.17,8724850.8,9088861.15,8880839.56,8400113.29,7837051.93,7286103.94,2018-07-07
1284,6865703.17,6583179.26,6415963.83,6249403.35,6225095.23,6131347.99,5956781.81,6266046.79,6660261.79,6984506.38,7320823.93,7498675.58,7530935.27,7495725.17,7411945.4,7292708.08,7182276.48,7162011.82,7906989.72,8588265.89,8520358.16,8201416.89,7695139.21,7120273.9,2018-07-08
1285,6713072.15,6491592.42,6331987.65,6264517.31,6497807.35,6944601.83,7137417.06,7684453.16,8291488.06,8610022.21,9009328.66,9179422.36,9048216.71,9133332.17,9273623.58,9252158.15,9077191.7,8762336.43,9186129.01,9609172.14,9381221.44,8936122.48,8196781.89,7485550.75,2018-07-09
1286,7040150.8,6773649.21,6601436.64,6538180.73,6752332.72,7263794.81,7466286.25,7930385.89,8477849.12,8720153.53,9047761.51,9302959.96,9124388.22,9208806.95,9427530.64,9314346.16,9069209.81,8786346.77,9220866.09,9641521.46,9382347.28,8929725.5,8161914.11,7455446.62,2018-07-10
1287,7019624.01,6796695.27,6611737.04,6547924.94,6762855.91,7232306.1,7417269.65,7852668.2,8324735.9,8618578.06,8961683.58,9188064.12,9021176.82,9181761.24,9356920.82,9397879.91,9205531.18,8847673.1,9227906.29,9715242.45,9569487.46,9062629.86,8299474.73,7591064.4,2018-07-11
1288,7130296.45,6860973.03,6712820.86,6617909.32,6826722.45,7310446.01,7477473.78,7973308.1,8501120.21,8811997.03,9124019.89,9335383.36,9170419.55,9191672.38,9371587.82,9420500.91,9249748.29,8951921.89,9381321.74,9803273.96,9606191.02,9136026.35,8414780.36,7749311.48,2018-07-12
1289,7289663.31,7011688.05,6857490.16,6789371.74,6973577.16,7397044.1,7570673.76,8071429.44,8587662.62,8892937.36,9163209.23,9436252.3,9237392.86,9299514.55,9433707.16,9419734.76,9266627.38,8926179.76,9347915.71,9798720.3,9534628.82,9062258.4,8407997.33,7734262.07,2018-07-13
1290,7218814.33,6924745.21,6775114.64,6630412.71,6749166.95,6841354.68,6969898.92,7555412.3,8179639.93,8616988.44,8861075.04,9036623.91,8916447.25,8755766.22,8605717.98,8480448.53,8297687.58,8179560.25,8786355.12,9273068.18,9063763.36,8620878.35,8057518.8,7541194.13,2018-07-14
1291,7093891.01,6759495.13,6517285.75,6406368.48,6364432.51,6270374.61,6116318.73,6489391.03,6931013.44,7339331.21,7623127.94,7834140.04,7862149.77,7742850.23,7540328.0,7382801.13,7258212.8,7230180.99,7953074.31,8603618.32,8540644.64,8198917.96,7659494.64,7114417.65,2018-07-15
1292,6693354.2,6494713.81,6358379.29,6351950.45,6558869.02,7008837.81,7180504.6,7654275.31,8266100.24,8589531.74,8957429.57,9189459.46,9037531.24,9134987.5,9300259.8,9303987.79,9117231.77,8841179.16,9228788.32,9629755.28,9425470.66,8998490.23,8258268.37,7603627.38,2018-07-16
1293,7140418.42,6833695.08,6687534.07,6638779.76,6803885.78,7310784.38,7460957.71,7880082.13,8362758.82,8676991.45,9023052.7,9282291.73,9099063.05,9170955.43,9280852.31,9238248.56,9091637.17,8804874.75,9227785.64,9717673.83,9481568.87,8988559.1,8186402.7,7433434.05,2018-07-17
1294,6982159.53,6742047.42,6607625.32,6572579.48,6798219.46,7284614.8,7406132.04,7859833.57,8384236.82,8720182.28,9085837.52,9255641.74,9034960.51,9106884.32,9341406.88,9341042.1,9211788.92,8904748.91,9337020.93,9759502.69,9533934.23,9091873.39,8348502.55,7635495.6,2018-07-18
1295,7146512.93,6921410.65,6792666.93,6727349.31,6957905.62,7433513.13,7565629.12,7972398.6,8466822.15,8834139.37,9214922.39,9378267.06,9185328.8,9230024.79,9399104.52,9384927.9,9158016.49,8851540.64,9235978.0,9683929.45,9467610.44,8956934.25,8259358.77,7676105.21,2018-07-19
1296,7153921.35,6848876.51,6673715.92,6592133.61,6604775.61,6581200.02,6466892.3,6853871.65,7276219.81,7676406.72,8028910.86,8268355.92,8322588.34,8240301.25,8093078.03,8005335.56,7878496.35,7781875.36,8515171.29,9039818.33,8882769.73,8522481.5,8011339.52,7489009.76,2018-07-20
1297,7064211.01,6777695.64,6607743.89,6516424.7,6568253.32,6637484.39,6702305.34,7241547.77,7794162.28,8216162.04,8508534.94,8665127.72,8564167.13,8449828.9,8322566.61,8207458.25,8015423.93,8001711.14,8668389.58,9106684.52,8888082.82,8450895.89,7846572.15,7298169.76,2018-07-21
1298,6884897.9,6625285.97,6417062.03,6306681.45,6263146.07,6176323.96,5983156.78,6293473.43,6681220.77,6987051.29,7259385.23,7424427.44,7472001.53,7429684.62,7337433.13,7232843.02,7133299.98,7161703.81,7901316.38,8547882.47,8457134.09,8138095.89,7569463.97,7079467.47,2018-07-22
1299,6655884.3,6405809.65,6296796.61,6212772.49,6496190.66,7045686.12,7219609.79,7675319.11,8244060.4,8641554.48,8947577.75,9243984.85,9098012.52,9130388.43,9245927.65,9203911.41,9037370.9,8780574.7,9241939.8,9641987.17,9420329.68,8897402.39,8131926.47,7403007.75,2018-07-23
1300,6975724.19,6714143.6,6564894.84,6551371.67,6773047.56,7319792.91,7450363.8,7854405.41,8330186.75,8600583.98,8892885.58,9099791.62,8895113.93,8928020.25,9098714.48,9074937.45,8918136.38,8696021.86,9178686.59,9572765.19,9376731.51,8791514.4,7987761.57,7306217.92,2018-07-24
1301,6869730.96,6593339.25,6458462.43,6418823.71,6651292.59,7123120.6,7322691.39,7819916.0,8349019.66,8606724.61,8920319.22,9181083.57,8945670.26,8982437.68,9188445.17,9198597.47,9047906.3,8836435.47,9334126.67,9787428.56,9568743.93,9037615.52,8259085.81,7537822.81,2018-07-25
1302,7053279.54,6774337.67,6606130.22,6607777.6,6835944.28,7347507.9,7455248.25,7931214.1,8437033.79,8808201.09,9219902.6,9397195.34,9175159.5,9145473.13,9213958.92,9224965.04,9070052.89,8808636.76,9333684.59,9745338.42,9497921.65,8982299.02,8197532.47,7486742.62,2018-07-26
1303,7032554.37,6796574.83,6600883.19,6562569.39,6747603.73,7271590.31,7410994.96,7860137.67,8353109.45,8666030.47,8964398.76,9114173.62,8936366.63,8966068.12,9112362.82,9093125.89,8922930.26,8682214.69,9164771.11,9535910.44,9278099.78,8843552.05,8180132.98,7526807.3,2018-07-27
1304,7066093.55,6775078.76,6644170.86,6572087.62,6681672.86,6823416.24,6937763.44,7476095.14,7981002.3,8380471.2,8665240.28,8866731.17,8762964.19,8553887.18,8407344.24,8277218.65,8184035.21,8098851.46,8805158.71,9235959.61,9041437.26,8575605.79,7960158.94,7406871.11,2018-07-28
1305,6937032.68,6646348.19,6453251.33,6320515.92,6312869.88,6237279.75,6020365.34,6364685.06,6756573.29,7036516.51,7328635.85,7547192.8,7613551.65,7530269.36,7374526.76,7203475.89,7129582.98,7163168.62,7995711.32,8575614.01,8471323.0,8117593.76,7594703.03,7062382.61,2018-07-29
1306,6701613.51,6434936.36,6303144.62,6308645.63,6548043.8,7126378.51,7310429.57,7723269.06,8282895.66,8595737.32,8968431.91,9162168.96,8962422.16,8954849.6,9081489.55,9117096.08,8952337.52,8743327.04,9272467.24,9591986.3,9367071.15,8848723.07,8005204.19,7329865.45,2018-07-30
1307,6860103.59,6665972.72,6469103.2,6458920.16,6701153.93,7279423.82,7331326.27,7718302.64,8142418.49,8376489.87,8729641.79,8832846.71,8588242.15,8568313.15,8714462.8,8727881.96,8609109.38,8440654.94,9009740.09,9394354.51,9171300.01,8661240.37,7840035.33,7156066.09,2018-07-31
1308,6704099.64,6494102.22,6364696.15,6325869.4,6562802.82,7183396.81,7302048.47,7691826.83,8147201.17,8406295.1,8721600.03,8957596.52,8759813.27,8883073.04,9082418.44,9061403.37,8959401.43,8729994.66,9300742.5,9665094.04,9440128.46,8913329.3,8127346.14,7389477.57,2018-08-01
1309,6902894.15,6680101.55,6576571.56,6525636.35,6665843.38,7260675.73,7417733.63,7841251.22,8292397.61,8549224.04,8909699.26,9135767.75,8962030.22,9030701.02,9182436.51,9225672.69,9086760.07,8803328.23,9127539.91,9512024.3,9394389.32,9018002.3,8205729.87,7492893.35,2018-08-02
1310,7020981.29,6740229.99,6589822.79,6561180.6,6814593.66,7285185.73,7452392.17,7855952.05,8296289.75,8610011.78,8961407.86,9211597.86,9041356.14,9096061.79,9187586.17,9126352.7,8962775.74,8691871.71,9166252.92,9490832.7,9293870.76,8806302.59,8100126.54,7489168.81,2018-08-03
1311,7035255.51,6745109.6,6591361.49,6519770.96,6566456.02,6696403.11,6812007.36,7338308.45,7930037.07,8275298.53,8555373.39,8678226.2,8587067.3,8526096.21,8419608.97,8330298.26,8167388.9,8032257.5,8698322.27,9101652.36,8857813.95,8429685.44,7839826.96,7308055.98,2018-08-04
1312,6879157.64,6585858.68,6399884.44,6260579.56,6197405.7,6140080.77,5925400.74,6215195.39,6577540.82,6876188.6,7110742.34,7299198.03,7373178.98,7335362.98,7190977.32,7098399.13,7010866.54,7003126.98,7875069.9,8463360.07,8366719.94,8030131.6,7450284.41,6921156.04,2018-08-05
1313,6550026.92,6292025.42,6155476.26,6094210.45,6291950.2,6707774.69,6906792.46,7436101.27,8044597.43,8412378.27,8754648.12,8989852.1,8877432.55,8968107.55,9162183.71,9101086.54,8938258.05,8539934.79,9008737.21,9476559.48,9255982.82,8796038.27,8094051.42,7415699.91,2018-08-06
1314,6940995.98,6670904.7,6492371.47,6377966.71,6381863.85,6388594.56,6265253.5,6629287.75,7092641.2,7493282.05,7881836.69,8149179.05,8208341.87,8149042.94,8006914.13,7871971.2,7747327.55,7676526.8,8502643.26,9029461.57,8894311.98,8468705.74,7831630.01,7289304.05,2018-08-07
1315,6907431.35,6676250.2,6513316.13,6481697.15,6717409.98,7272576.28,7430466.28,7896289.18,8470873.31,8791773.04,9152964.08,9372976.25,9210954.88,9281147.61,9444234.51,9481387.07,9310671.74,9018537.4,9501338.91,9892369.93,9653524.07,9170141.87,8347717.83,7659413.29,2018-08-08
1316,7172383.32,6941543.64,6794989.92,6723389.32,6963682.88,7438037.85,7589113.19,8029739.29,8570106.68,8871121.44,9117658.91,9269356.84,9119229.05,9171537.03,9308142.85,9361809.99,9281216.67,8992884.14,9508166.43,9870301.22,9708739.53,9196199.21,8400270.59,7670549.93,2018-08-09
1317,7224741.15,6972777.34,6817553.75,6719901.28,6924586.34,7378288.34,7512506.26,7971440.05,8504324.92,8791194.59,9147615.99,9389675.25,9232031.85,9300800.12,9475498.88,9469290.12,9256561.29,8891035.93,9366823.9,9813866.66,9568798.4,9125041.75,8427574.08,7760001.29,2018-08-10
1318,7288355.83,7022181.65,6826991.61,6735623.65,6781066.82,6848211.68,6974065.42,7482756.41,8074065.3,8479904.64,8849077.12,9020877.99,8922235.93,8774663.68,8638575.27,8532503.81,8360841.46,8237951.76,8877493.63,9259258.6,9040644.21,8676894.08,8086929.67,7528899.42,2018-08-11
1319,7066914.83,6779280.76,6575421.97,6438977.44,6421773.97,6430762.96,6223095.4,6439473.16,6856755.4,7201594.8,7467467.75,7682447.69,7770207.11,7748095.52,7629906.63,7540909.8,7394537.76,7421459.13,8199822.97,8795763.62,8739833.54,8400280.22,7863797.68,7315810.21,2018-08-12
1320,6927142.35,6698898.28,6533226.08,6494945.21,6728113.92,7251093.44,7397663.04,7874213.64,8498408.72,8858196.01,9223314.72,9439686.35,9294923.15,9349506.67,9484002.01,9458849.64,9289840.11,8970941.39,9431364.35,9721002.43,9487085.48,8964132.27,8137484.5,7567691.14,2018-08-13
1321,7124170.98,6875090.51,6720431.53,6648010.51,6877274.05,7436150.64,7518738.68,7831562.44,8280223.91,8524520.26,8820263.61,8979533.1,8747910.67,8764115.7,8981924.36,8983709.04,8841410.15,8661624.02,9210649.09,9522491.84,9260810.64,8716581.05,7971916.37,7337432.39,2018-08-14
